🎀央视,#genre#
甘肃卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225724/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
北京卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225674/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8
东方卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225659/index.m3u8
东南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
广东卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225701/index.m3u8
湖北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225745/index.m3u8
湖南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225704/index.m3u8
江苏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225702/index.m3u8
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225746/index.m3u8
江西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225705/index.m3u8
辽宁卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225696/index.m3u8
深圳卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225741/index.m3u8
四川卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8
浙江卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225703/index.m3u8
浙江卫视,http://hw-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
甘肃卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225724/index.m3u8
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
河北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225732/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
云南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8
湖南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8
东方卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225658/index.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225703/index.m3u8
江苏卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225743/index.m3u8
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.60:18890/TVOD/88888910/224/3221225734/index.m3u8
天津卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225739/index.m3u8
山东卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225738/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
江西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225746/index.m3u8
湖北卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225740/index.m3u8
广东卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225742/index.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8
湖南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
北京卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225673/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
湖南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225745/index.m3u8
辽宁卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225735/index.m3u8
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8
浙江卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225744/index.m3u8
IPTV专区,#genre#
CCTV1,http://iptva.cn/api/M3u8/Index?id=597&card=99982475359
CCTV2,http://iptva.cn/api/M3u8/Index?id=598&card=99982475359
CCTV3,http://iptva.cn/api/M3u8/Index?id=599&card=99982475359
CCTV4,http://iptva.cn/api/M3u8/Index?id=600&card=99982475359
CCTV5,http://iptva.cn/api/M3u8/Index?id=601&card=99982475359
CCTV5+,http://iptva.cn/api/M3u8/Index?id=602&card=99982475359
CCTV6,http://iptva.cn/api/M3u8/Index?id=603&card=99982475359
CCTV7,http://iptva.cn/api/M3u8/Index?id=604&card=99982475359
CCTV8,http://iptva.cn/api/M3u8/Index?id=605&card=99982475359
CCTV9,http://iptva.cn/api/M3u8/Index?id=606&card=99982475359
CCTV10,http://iptva.cn/api/M3u8/Index?id=607&card=99982475359
CCTV11,http://iptva.cn/api/M3u8/Index?id=608&card=99982475359
CCTV12,http://iptva.cn/api/M3u8/Index?id=609&card=99982475359
CCTV13,http://iptva.cn/api/M3u8/Index?id=610&card=99982475359
CCTV14,http://iptva.cn/api/M3u8/Index?id=611&card=99982475359
CCTV15,http://iptva.cn/api/M3u8/Index?id=612&card=99982475359
CCTV16,http://iptva.cn/api/M3u8/Index?id=613&card=99982475359
CCTV17,http://iptva.cn/api/M3u8/Index?id=614&card=99982475359
风云足球,http://iptva.cn/api/M3u8/Index?id=615&card=99982475359
湖南卫视,http://iptva.cn/api/M3u8/Index?id=616&card=99982475359
浙江卫视,http://iptva.cn/api/M3u8/Index?id=617&card=99982475359
江苏卫视,http://iptva.cn/api/M3u8/Index?id=618&card=99982475359
东方卫视,http://iptva.cn/api/M3u8/Index?id=619&card=99982475359
北京卫视,http://iptva.cn/api/M3u8/Index?id=620&card=99982475359
天津卫视,http://iptva.cn/api/M3u8/Index?id=621&card=99982475359
广东卫视,http://iptva.cn/api/M3u8/Index?id=622&card=99982475359
深圳卫视,http://iptva.cn/api/M3u8/Index?id=623&card=99982475359
东南卫视,http://iptva.cn/api/M3u8/Index?id=624&card=99982475359
山东卫视,http://iptva.cn/api/M3u8/Index?id=625&card=99982475359
河南卫视,http://iptva.cn/api/M3u8/Index?id=626&card=99982475359
河北卫视,http://iptva.cn/api/M3u8/Index?id=627&card=99982475359
安徽卫视,http://iptva.cn/api/M3u8/Index?id=628&card=99982475359
湖北卫视,http://iptva.cn/api/M3u8/Index?id=629&card=99982475359
江西卫视,http://iptva.cn/api/M3u8/Index?id=630&card=99982475359
贵州卫视,http://iptva.cn/api/M3u8/Index?id=631&card=99982475359
重庆卫视,http://iptva.cn/api/M3u8/Index?id=632&card=99982475359
海南卫视,http://iptva.cn/api/M3u8/Index?id=633&card=99982475359
四川卫视,http://iptva.cn/api/M3u8/Index?id=634&card=99982475359
吉林卫视,http://iptva.cn/api/M3u8/Index?id=635&card=99982475359
黑龙江卫视,http://iptva.cn/api/M3u8/Index?id=636&card=99982475359
云南卫视,http://iptva.cn/api/M3u8/Index?id=637&card=99982475359
辽宁卫视,http://iptva.cn/api/M3u8/Index?id=638&card=99982475359
内蒙古卫视,http://iptva.cn/api/M3u8/Index?id=639&card=99982475359
广西卫视,http://iptva.cn/api/M3u8/Index?id=640&card=99982475359
甘肃卫视,http://iptva.cn/api/M3u8/Index?id=641&card=99982475359
陕西卫视,http://iptva.cn/api/M3u8/Index?id=642&card=99982475359
山西卫视,http://iptva.cn/api/M3u8/Index?id=643&card=99982475359
宁夏卫视,http://iptva.cn/api/M3u8/Index?id=644&card=99982475359
青海卫视,http://iptva.cn/api/M3u8/Index?id=645&card=99982475359
新疆卫视,http://iptva.cn/api/M3u8/Index?id=646&card=99982475359
西藏卫视,http://iptva.cn/api/M3u8/Index?id=647&card=99982475359
BTV文艺,http://iptva.cn/api/M3u8/Index?id=958&card=99982475359
BTV科教,http://iptva.cn/api/M3u8/Index?id=960&card=99982475359
BTV影视,http://iptva.cn/api/M3u8/Index?id=962&card=99982475359
BTV财经,http://iptva.cn/api/M3u8/Index?id=964&card=99982475359
BTV体育,http://iptva.cn/api/M3u8/Index?id=966&card=99982475359
BTV生活,http://iptva.cn/api/M3u8/Index?id=968&card=99982475359
BTV青年,http://iptva.cn/api/M3u8/Index?id=970&card=99982475359
BTV新闻,http://iptva.cn/api/M3u8/Index?id=972&card=99982475359
BTV卡酷少儿,http://iptva.cn/api/M3u8/Index?id=974&card=99982475359
上海新闻频道,http://iptva.cn/api/M3u8/Index?id=976&card=99982475359
上海都市频道,http://iptva.cn/api/M3u8/Index?id=978&card=99982475359
上视外语,http://iptva.cn/api/M3u8/Index?id=980&card=99982475359
上海东方影视,http://iptva.cn/api/M3u8/Index?id=981&card=99982475359
上海五星体育,http://iptva.cn/api/M3u8/Index?id=982&card=99982475359
上海第一财经,http://iptva.cn/api/M3u8/Index?id=984&card=99982475359
哈哈炫动,http://iptva.cn/api/M3u8/Index?id=986&card=99982475359
广东综艺,http://iptva.cn/api/M3u8/Index?id=994&card=99982475359
广东新闻,http://iptva.cn/api/M3u8/Index?id=995&card=99982475359
广东影视,http://iptva.cn/api/M3u8/Index?id=996&card=99982475359
广东公共,http://iptva.cn/api/M3u8/Index?id=997&card=99982475359
广东珠江,http://iptva.cn/api/M3u8/Index?id=998&card=99982475359
广东体育,http://iptva.cn/api/M3u8/Index?id=999&card=99982475359
大湾区卫视,http://iptva.cn/api/M3u8/Index?id=1002&card=99982475359
广州,http://iptva.cn/api/M3u8/Index?id=1003&card=99982475359
南国都市,http://iptva.cn/api/M3u8/Index?id=1004&card=99982475359
广州新闻,http://iptva.cn/api/M3u8/Index?id=1005&card=99982475359
福州综合,http://iptva.cn/api/M3u8/Index?id=1006&card=99982475359
福州影视,http://iptva.cn/api/M3u8/Index?id=1007&card=99982475359
福州生活,http://iptva.cn/api/M3u8/Index?id=1008&card=99982475359
福州少儿,http://iptva.cn/api/M3u8/Index?id=1009&card=99982475359
浙江民生休闲,http://iptva.cn/api/M3u8/Index?id=1010&card=99982475359
浙江教科频道,http://iptva.cn/api/M3u8/Index?id=1011&card=99982475359
浙江少儿频道,http://iptva.cn/api/M3u8/Index?id=1012&card=99982475359
浙江新闻,http://iptva.cn/api/M3u8/Index?id=1013&card=99982475359
浙江国际频道,http://iptva.cn/api/M3u8/Index?id=1014&card=99982475359
浙江钱江都市,http://iptva.cn/api/M3u8/Index?id=1015&card=99982475359
浙江经视频道,http://iptva.cn/api/M3u8/Index?id=1016&card=99982475359
留学世界,http://iptva.cn/api/M3u8/Index?id=1017&card=99982475359
新昌新闻综合,http://iptva.cn/api/M3u8/Index?id=1018&card=99982475359
新昌生活频道,http://iptva.cn/api/M3u8/Index?id=1019&card=99982475359
温州新闻,http://iptva.cn/api/M3u8/Index?id=1020&card=99982475359
温州经济,http://iptva.cn/api/M3u8/Index?id=1022&card=99982475359
温州生活,http://iptva.cn/api/M3u8/Index?id=1023&card=99982475359
温州公共,http://iptva.cn/api/M3u8/Index?id=1024&card=99982475359
江苏城市,http://iptva.cn/api/M3u8/Index?id=1025&card=99982475359
江苏综艺,http://iptva.cn/api/M3u8/Index?id=1026&card=99982475359
江苏影视,http://iptva.cn/api/M3u8/Index?id=1027&card=99982475359
江苏公共,http://iptva.cn/api/M3u8/Index?id=1028&card=99982475359
江苏体育,http://iptva.cn/api/M3u8/Index?id=1029&card=99982475359
江苏靓装,http://iptva.cn/api/M3u8/Index?id=1030&card=99982475359
江苏国际,http://iptva.cn/api/M3u8/Index?id=1031&card=99982475359
江苏学习,http://iptva.cn/api/M3u8/Index?id=1032&card=99982475359
江苏教育,http://iptva.cn/api/M3u8/Index?id=1033&card=99982475359
优曼卡通,http://iptva.cn/api/M3u8/Index?id=1034&card=99982475359
苏州新闻综合,http://iptva.cn/api/M3u8/Index?id=1035&card=99982475359
苏州社会经济,http://iptva.cn/api/M3u8/Index?id=1036&card=99982475359
苏州文化生活,http://iptva.cn/api/M3u8/Index?id=1037&card=99982475359
苏州电影娱乐,http://iptva.cn/api/M3u8/Index?id=1038&card=99982475359
苏州生活资讯,http://iptva.cn/api/M3u8/Index?id=1039&card=99982475359
南京新闻综合,http://iptva.cn/api/M3u8/Index?id=1040&card=99982475359
南京教科,http://iptva.cn/api/M3u8/Index?id=1041&card=99982475359
南京生活,http://iptva.cn/api/M3u8/Index?id=1042&card=99982475359
南京娱乐,http://iptva.cn/api/M3u8/Index?id=1043&card=99982475359
南京十八,http://iptva.cn/api/M3u8/Index?id=1044&card=99982475359
南京信息,http://iptva.cn/api/M3u8/Index?id=1045&card=99982475359
河北都市,http://iptva.cn/api/M3u8/Index?id=1046&card=99982475359
河北经济,http://iptva.cn/api/M3u8/Index?id=1047&card=99982475359
河北影视,http://iptva.cn/api/M3u8/Index?id=1048&card=99982475359
河北少儿,http://iptva.cn/api/M3u8/Index?id=1049&card=99982475359
河北公共,http://iptva.cn/api/M3u8/Index?id=1050&card=99982475359
农民频道,http://iptva.cn/api/M3u8/Index?id=1051&card=99982475359
石家庄新闻,http://iptva.cn/api/M3u8/Index?id=1052&card=99982475359
河南新闻,http://iptva.cn/api/M3u8/Index?id=1053&card=99982475359
河南都市,http://iptva.cn/api/M3u8/Index?id=1054&card=99982475359
河南民生,http://iptva.cn/api/M3u8/Index?id=1055&card=99982475359
河南公共,http://iptva.cn/api/M3u8/Index?id=1056&card=99982475359
河南法治,http://iptva.cn/api/M3u8/Index?id=1057&card=99982475359
河南乡村,http://iptva.cn/api/M3u8/Index?id=1058&card=99982475359
河南国际,http://iptva.cn/api/M3u8/Index?id=1059&card=99982475359
河南电视剧,http://iptva.cn/api/M3u8/Index?id=1060&card=99982475359
山东齐鲁,http://iptva.cn/api/M3u8/Index?id=1061&card=99982475359
山东新闻,http://iptva.cn/api/M3u8/Index?id=1062&card=99982475359
山东体育,http://iptva.cn/api/M3u8/Index?id=1063&card=99982475359
山东少儿,http://iptva.cn/api/M3u8/Index?id=1064&card=99982475359
山东综艺,http://iptva.cn/api/M3u8/Index?id=1065&card=99982475359
山东文旅,http://iptva.cn/api/M3u8/Index?id=1066&card=99982475359
山东生活,http://iptva.cn/api/M3u8/Index?id=1067&card=99982475359
山东农科,http://iptva.cn/api/M3u8/Index?id=1068&card=99982475359
济宁综合,http://iptva.cn/api/M3u8/Index?id=1069&card=99982475359
湖北经视,http://iptva.cn/api/M3u8/Index?id=1072&card=99982475359
湖北综合,http://iptva.cn/api/M3u8/Index?id=1073&card=99982475359
湖北公共,http://iptva.cn/api/M3u8/Index?id=1074&card=99982475359
湖北生活,http://iptva.cn/api/M3u8/Index?id=1075&card=99982475359
湖北教育,http://iptva.cn/api/M3u8/Index?id=1076&card=99982475359
湖北垄上,http://iptva.cn/api/M3u8/Index?id=1077&card=99982475359
湖南公共,http://iptva.cn/api/M3u8/Index?id=1078&card=99982475359
湖南国际,http://iptva.cn/api/M3u8/Index?id=1079&card=99982475359
湖南娱乐,http://iptva.cn/api/M3u8/Index?id=1080&card=99982475359
湖南电影,http://iptva.cn/api/M3u8/Index?id=1081&card=99982475359
湖南电视剧,http://iptva.cn/api/M3u8/Index?id=1082&card=99982475359
湖南经视,http://iptva.cn/api/M3u8/Index?id=1083&card=99982475359
湖南都市,http://iptva.cn/api/M3u8/Index?id=1084&card=99982475359
湖南金鹰卡通,http://iptva.cn/api/M3u8/Index?id=1085&card=99982475359
金鹰纪实,http://iptva.cn/api/M3u8/Index?id=1086&card=99982475359
湘潭综合,http://iptva.cn/api/M3u8/Index?id=1087&card=99982475359
湘潭教育,http://iptva.cn/api/M3u8/Index?id=1088&card=99982475359
娄底综合频道,http://iptva.cn/api/M3u8/Index?id=1089&card=99982475359
茶频道,http://iptva.cn/api/M3u8/Index?id=1090&card=99982475359
淮南新闻综合,http://iptva.cn/api/M3u8/Index?id=1091&card=99982475359
淮南公共台,http://iptva.cn/api/M3u8/Index?id=1092&card=99982475359
东至综合台,http://iptva.cn/api/M3u8/Index?id=1093&card=99982475359
东至影视台,http://iptva.cn/api/M3u8/Index?id=1094&card=99982475359
四川影视,http://iptva.cn/api/M3u8/Index?id=1095&card=99982475359
四川新闻,http://iptva.cn/api/M3u8/Index?id=1096&card=99982475359
四川文旅,http://iptva.cn/api/M3u8/Index?id=1097&card=99982475359
四川儿童,http://iptva.cn/api/M3u8/Index?id=1098&card=99982475359
四川经济,http://iptva.cn/api/M3u8/Index?id=1099&card=99982475359
四川乡村,http://iptva.cn/api/M3u8/Index?id=1100&card=99982475359
洪雅新闻综合,http://iptva.cn/api/M3u8/Index?id=1101&card=99982475359
西安新闻,http://iptva.cn/api/M3u8/Index?id=1102&card=99982475359
西安都市,http://iptva.cn/api/M3u8/Index?id=1103&card=99982475359
西安影视,http://iptva.cn/api/M3u8/Index?id=1104&card=99982475359
西安丝路,http://iptva.cn/api/M3u8/Index?id=1105&card=99982475359
西乡融媒,http://iptva.cn/api/M3u8/Index?id=1106&card=99982475359
山西法治,http://iptva.cn/api/M3u8/Index?id=1107&card=99982475359
山西经济,http://iptva.cn/api/M3u8/Index?id=1108&card=99982475359
山西影视,http://iptva.cn/api/M3u8/Index?id=1109&card=99982475359
山西文体,http://iptva.cn/api/M3u8/Index?id=1110&card=99982475359
黄河电视台,http://iptva.cn/api/M3u8/Index?id=1111&card=99982475359
甘肃经济,http://iptva.cn/api/M3u8/Index?id=1112&card=99982475359
甘肃影视,http://iptva.cn/api/M3u8/Index?id=1113&card=99982475359
甘肃公共,http://iptva.cn/api/M3u8/Index?id=1114&card=99982475359
甘肃少儿,http://iptva.cn/api/M3u8/Index?id=1115&card=99982475359
甘肃都市,http://iptva.cn/api/M3u8/Index?id=1116&card=99982475359
兰州新闻综合,http://iptva.cn/api/M3u8/Index?id=10118&card=99982475359
兰州公共,http://iptva.cn/api/M3u8/Index?id=10119&card=99982475359
兰州经济生活,http://iptva.cn/api/M3u8/Index?id=10120&card=99982475359
兰州综艺体育,http://iptva.cn/api/M3u8/Index?id=10121&card=99982475359
天水综合,http://iptva.cn/api/M3u8/Index?id=1117&card=99982475359
天水公共,http://iptva.cn/api/M3u8/Index?id=1118&card=99982475359
昆明新闻综合,http://iptva.cn/api/M3u8/Index?id=1119&card=99982475359
昆明经济生活,http://iptva.cn/api/M3u8/Index?id=1120&card=99982475359
昆明科学教育,http://iptva.cn/api/M3u8/Index?id=1121&card=99982475359
昆明影视综艺,http://iptva.cn/api/M3u8/Index?id=1122&card=99982475359
昆明公共,http://iptva.cn/api/M3u8/Index?id=1123&card=99982475359
文山综合,http://iptva.cn/api/M3u8/Index?id=1124&card=99982475359
文山公共,http://iptva.cn/api/M3u8/Index?id=1125&card=99982475359
西双版纳一,http://iptva.cn/api/M3u8/Index?id=1126&card=99982475359
西双版纳二,http://iptva.cn/api/M3u8/Index?id=1127&card=99982475359
兵团卫视,http://iptva.cn/api/M3u8/Index?id=10110&card=99982475359
重庆新闻,http://iptva.cn/api/M3u8/Index?id=10111&card=99982475359
重庆科教,http://iptva.cn/api/M3u8/Index?id=10112&card=99982475359
三沙卫视,http://iptva.cn/api/M3u8/Index?id=10113&card=99982475359
重庆影视,http://iptva.cn/api/M3u8/Index?id=10114&card=99982475359
重庆文体娱乐,http://iptva.cn/api/M3u8/Index?id=10115&card=99982475359
重庆少儿,http://iptva.cn/api/M3u8/Index?id=10116&card=99982475359
重庆时尚生活,http://iptva.cn/api/M3u8/Index?id=10117&card=99982475359
南宁综合,http://iptva.cn/api/M3u8/Index?id=1135&card=99982475359
南宁都市,http://iptva.cn/api/M3u8/Index?id=1136&card=99982475359
南宁影视,http://iptva.cn/api/M3u8/Index?id=1137&card=99982475359
南宁公共,http://iptva.cn/api/M3u8/Index?id=1138&card=99982475359
宁夏公共,http://iptva.cn/api/M3u8/Index?id=1139&card=99982475359
宁夏经济,http://iptva.cn/api/M3u8/Index?id=1140&card=99982475359
宁夏文旅,http://iptva.cn/api/M3u8/Index?id=1141&card=99982475359
宁夏少儿,http://iptva.cn/api/M3u8/Index?id=1142&card=99982475359
黑龙江新闻法治,http://iptva.cn/api/M3u8/Index?id=1143&card=99982475359
黑龙江公共农业,http://iptva.cn/api/M3u8/Index?id=1144&card=99982475359
黑龙江都市频道,http://iptva.cn/api/M3u8/Index?id=1145&card=99982475359
黑龙江文体频道,http://iptva.cn/api/M3u8/Index?id=1146&card=99982475359
黑龙江影视频道,http://iptva.cn/api/M3u8/Index?id=1147&card=99982475359
黑龙江少儿频道,http://iptva.cn/api/M3u8/Index?id=1148&card=99982475359
哈尔滨新闻综合,http://iptva.cn/api/M3u8/Index?id=1149&card=99982475359
辽宁体育,http://iptva.cn/api/M3u8/Index?id=10124&card=99982475359
辽宁教育,http://iptva.cn/api/M3u8/Index?id=10125&card=99982475359
辽宁经济,http://iptva.cn/api/M3u8/Index?id=10126&card=99982475359
辽宁公共,http://iptva.cn/api/M3u8/Index?id=10127&card=99982475359
辽宁都市,http://iptva.cn/api/M3u8/Index?id=10128&card=99982475359
辽宁北方,http://iptva.cn/api/M3u8/Index?id=10129&card=99982475359
辽宁生活,http://iptva.cn/api/M3u8/Index?id=10130&card=99982475359
百视高清,#genre#
CCTV1 8M,https://live.v1.mk/api/bestv.php?id=cctv1hd8m/8000000
CCTV2 8M,https://live.v1.mk/api/bestv.php?id=cctv2hd8m/8000000
CCTV3 8M,https://live.v1.mk/api/bestv.php?id=cctv38m/8000000
CCTV4 8M,https://live.v1.mk/api/bestv.php?id=cctv4hd8m/8000000
CCTV-4K,https://live.v1.mk/api/bestv.php?id=cctv4k/15000000
CCTV5 8M,https://live.v1.mk/api/bestv.php?id=cctv58m/8000000
CCTV5+ 8M,https://live.v1.mk/api/bestv.php?id=cctv5phd8m/8000000
CCTV6 8M,https://live.v1.mk/api/bestv.php?id=cctv6hd8m/8000000
CCTV7 8M,https://live.v1.mk/api/bestv.php?id=cctv7hd8m/8000000
CCTV8 8M,https://live.v1.mk/api/bestv.php?id=cctv8hd8m/8000000
CCTV9 8M,https://live.v1.mk/api/bestv.php?id=cctv9hd8m/8000000
CCTV10 8M,https://live.v1.mk/api/bestv.php?id=cctv10hd8m/8000000
CCTV11 8M,https://live.v1.mk/api/bestv.php?id=cctv11hd8m/8000000
CCTV12 8M,https://live.v1.mk/api/bestv.php?id=cctv12hd8m/8000000
CCTV13 8M,https://live.v1.mk/api/bestv.php?id=cctv13xwhd8m/8000000
CCTV14 8M,https://live.v1.mk/api/bestv.php?id=cctvsehd8m/8000000
